close,bid,ask,bid_volume,ask_volume,volume
4499.577596388181,4499.327596388181,4499.827596388181,1293,1480,1387
4505.068513656063,4504.943513656063,4505.193513656063,1073,1408,1241
4503.593602305832,4503.468602305832,4503.718602305832,2081,1290,1686
4503.303948416233,4503.178948416233,4503.428948416233,2580,1055,1818
4504.447969876411,4504.322969876411,4504.572969876411,1474,1543,1509
4500.497067894248,4500.372067894248,4500.622067894248,820,2319,1570
4504.597187345568,4504.347187345568,4504.847187345568,1533,590,1062
4507.789092783833,4507.539092783833,4508.039092783833,929,1214,1072
4507.319031296335,4507.194031296335,4507.444031296335,1543,896,1220
4512.834541008914,4512.709541008914,4512.959541008914,598,1307,953
4516.619359936517,4516.494359936517,4516.744359936517,1088,839,964
4514.0195855615675,4513.6445855615675,4514.3945855615675,1580,543,1062
4514.61694329602,4514.24194329602,4514.99194329602,1938,951,1445
4513.509868484936,4513.259868484936,4513.759868484936,1147,1124,1136
4513.591521144053,4513.466521144053,4513.716521144053,2311,1064,1688
4510.898535480038,4510.773535480038,4511.023535480038,1722,695,1209
4511.602976043903,4511.477976043903,4511.727976043903,1366,623,995
4509.495189429788,4509.120189429788,4509.870189429788,1529,586,1058
4509.016950003484,4508.891950003484,4509.141950003484,669,978,824
4502.1505557827195,4502.0255557827195,4502.2755557827195,2302,797,1550
4503.542428242254,4503.417428242254,4503.667428242254,2061,994,1528
4502.036037845385,4501.911037845385,4502.161037845385,1240,633,937
4503.583218963822,4503.458218963822,4503.708218963822,2066,1793,1930
4504.459244091606,4504.209244091606,4504.709244091606,1671,1220,1446
4503.279638308597,4503.154638308597,4503.404638308597,1245,1930,1588
4501.301864842123,4501.051864842123,4501.551864842123,1071,612,842
4496.493597780662,4496.368597780662,4496.618597780662,1054,2665,1860
4494.656977107178,4494.531977107178,4494.781977107178,1129,2254,1692
4494.828502798645,4494.703502798645,4494.953502798645,2262,1217,1740
4496.527019957955,4496.277019957955,4496.777019957955,1884,1123,1504
4499.9498929121655,4499.8248929121655,4500.0748929121655,2541,1306,1924
4498.74547130591,4498.62047130591,4498.87047130591,1854,1441,1648
4500.032175578452,4499.657175578452,4500.407175578452,2032,1367,1700
4502.247321457703,4502.122321457703,4502.372321457703,840,1229,1035
4503.72180754967,4503.59680754967,4503.84680754967,1257,2410,1834
4501.159968648095,4500.784968648095,4501.534968648095,981,2454,1718
4499.070433118525,4498.945433118525,4499.195433118525,1643,2016,1830
4501.767403770942,4501.642403770942,4501.892403770942,1667,1252,1460
4500.055142215447,4499.930142215447,4500.180142215447,555,1360,958
4496.5408937332895,4496.1658937332895,4496.9158937332895,1205,1062,1134
4496.866753922576,4496.741753922576,4496.991753922576,2046,689,1368
4498.1112781609045,4497.9862781609045,4498.2362781609045,828,1027,928
4494.497303535841,4494.247303535841,4494.747303535841,535,1238,887
4493.239444522322,4492.989444522322,4493.489444522322,784,1033,909
4496.649430336753,4496.524430336753,4496.774430336753,1794,995,1395
4499.526828330033,4499.276828330033,4499.776828330033,1604,953,1279
4499.529483586645,4499.404483586645,4499.654483586645,1954,1185,1570
4500.6592455334185,4500.4092455334185,4500.9092455334185,1165,448,807
4497.745859891977,4497.620859891977,4497.870859891977,903,1772,1338
4497.759551865705,4497.634551865705,4497.884551865705,2841,1080,1961
