close,bid,ask,bid_volume,ask_volume,volume
4500.257957440829,4500.132957440829,4500.382957440829,1043,1328,1186
4501.700904777128,4501.325904777128,4502.075904777128,1891,1638,1765
4506.571010058085,4506.321010058085,4506.821010058085,1426,1103,1265
4507.334278747556,4506.959278747556,4507.709278747556,1120,1399,1260
4510.3097547205325,4510.1847547205325,4510.4347547205325,1356,857,1107
4512.6471320130995,4512.5221320130995,4512.7721320130995,910,937,924
4516.005965338154,4515.880965338154,4516.130965338154,850,1465,1158
4514.692545683546,4514.567545683546,4514.817545683546,1773,740,1257
4515.424248171275,4515.299248171275,4515.549248171275,1479,1914,1697
4516.573062054516,4516.448062054516,4516.698062054516,1436,905,1171
4514.511167199037,4514.261167199037,4514.761167199037,2026,1323,1675
4513.523727610518,4513.273727610518,4513.773727610518,1363,544,954
4514.20399672209,4514.07899672209,4514.32899672209,1066,2129,1598
4512.027145796537,4511.902145796537,4512.152145796537,2253,1668,1961
4514.913540888669,4514.788540888669,4515.038540888669,1316,2055,1686
4518.987695399571,4518.737695399571,4519.237695399571,1932,1065,1499
4520.054776644943,4519.679776644943,4520.429776644943,1081,1300,1191
4517.996259946955,4517.746259946955,4518.246259946955,1942,1735,1839
4518.400999890033,4518.275999890033,4518.525999890033,812,1553,1183
4518.852196715559,4518.727196715559,4518.977196715559,1710,691,1201
4518.98541543712,4518.86041543712,4519.11041543712,1904,1141,1523
4519.8211599680935,4519.6961599680935,4519.9461599680935,1925,1760,1843
4519.180499054475,4518.930499054475,4519.430499054475,1288,2029,1659
4518.155603788396,4518.030603788396,4518.280603788396,2636,1029,1833
4519.5073451031285,4519.2573451031285,4519.7573451031285,827,2378,1603
4522.432698355406,4522.307698355406,4522.557698355406,792,1709,1251
4521.689734644855,4521.564734644855,4521.814734644855,1032,847,940
4515.983555883274,4515.608555883274,4516.358555883274,1025,716,871
4517.048358148442,4516.923358148442,4517.173358148442,1420,1293,1357
4520.197389765528,4520.072389765528,4520.322389765528,887,2254,1571
4522.447081027295,4522.322081027295,4522.572081027295,2724,1077,1901
4522.463904620232,4522.338904620232,4522.588904620232,1495,1106,1301
4522.528680763312,4522.278680763312,4522.778680763312,812,2051,1432
4524.240615394708,4524.115615394708,4524.365615394708,1292,937,1115
4524.611728840875,4524.361728840875,4524.861728840875,1517,2272,1895
4523.453694017263,4523.328694017263,4523.578694017263,1059,2920,1990
4521.794259936734,4521.669259936734,4521.919259936734,1170,497,834
4520.505771990132,4520.255771990132,4520.755771990132,834,1941,1388
4518.742083151192,4518.617083151192,4518.867083151192,1768,1927,1848
4520.247509155503,4520.122509155503,4520.372509155503,1775,2186,1981
4519.162162219507,4518.912162219507,4519.412162219507,2452,1423,1938
4516.0355954905335,4515.7855954905335,4516.2855954905335,1160,741,951
4515.458673302721,4515.333673302721,4515.583673302721,2054,1375,1715
4517.903607671181,4517.653607671181,4518.153607671181,1217,1138,1178
4518.602043221197,4518.352043221197,4518.852043221197,1283,2164,1724
4519.0880996538535,4518.9630996538535,4519.2130996538535,1393,686,1040
4520.279749122563,4520.029749122563,4520.529749122563,1901,1650,1776
4519.732487834519,4519.607487834519,4519.857487834519,473,1170,822
4520.017881732864,4519.892881732864,4520.142881732864,680,979,830
4518.433236809484,4518.308236809484,4518.558236809484,1293,1810,1552
4517.350389960759,4517.225389960759,4517.475389960759,1102,561,832
