close,bid,ask,bid_volume,ask_volume,volume
4503.324894322691,4502.949894322691,4503.699894322691,1894,1073,1484
4500.361850169709,4500.111850169709,4500.611850169709,1454,753,1104
4501.130401716168,4501.005401716168,4501.255401716168,1081,620,851
4502.462615274406,4502.337615274406,4502.587615274406,1607,1986,1797
4499.782181962604,4499.532181962604,4500.032181962604,1084,989,1037
4496.363108875277,4496.238108875277,4496.488108875277,1472,1347,1410
4495.132389952984,4494.882389952984,4495.382389952984,2054,1343,1699
4495.497992869683,4495.372992869683,4495.622992869683,841,836,839
4497.208020926821,4496.958020926821,4497.458020926821,1032,2599,1816
4499.661673890786,4499.536673890786,4499.786673890786,916,733,825
4496.32013964692,4496.19513964692,4496.44513964692,1002,2567,1785
4495.385357220025,4495.260357220025,4495.510357220025,1906,1459,1683
4490.061571396562,4489.686571396562,4490.436571396562,2574,889,1732
4489.895730888501,4489.645730888501,4490.145730888501,979,1712,1346
4491.579692035003,4491.204692035003,4491.954692035003,1138,875,1007
4490.382542099985,4490.257542099985,4490.507542099985,719,948,834
4489.44638673056,4489.32138673056,4489.57138673056,1129,1038,1084
4486.65574260705,4486.53074260705,4486.78074260705,1148,2609,1879
4482.362231842523,4482.237231842523,4482.487231842523,2796,939,1868
4482.339576400045,4482.214576400045,4482.464576400045,897,980,939
4481.961674808256,4481.836674808256,4482.086674808256,957,1982,1470
4481.072217624951,4480.947217624951,4481.197217624951,785,1266,1026
4480.625454894576,4480.500454894576,4480.750454894576,1007,2012,1510
4480.005166370157,4479.880166370157,4480.130166370157,1069,700,885
4477.844349300161,4477.719349300161,4477.969349300161,1602,2193,1898
4473.97676395067,4473.72676395067,4474.22676395067,2100,1443,1772
4472.5683300991805,4472.4433300991805,4472.6933300991805,2266,1005,1636
4474.356306156714,4474.106306156714,4474.606306156714,2355,910,1633
4474.6302645683245,4474.5052645683245,4474.7552645683245,1972,1059,1516
4472.11850154292,4471.86850154292,4472.36850154292,535,1118,827
4473.895302036187,4473.770302036187,4474.020302036187,1474,2155,1815
4473.957742529863,4473.832742529863,4474.082742529863,1062,2901,1982
4470.557889058879,4470.432889058879,4470.682889058879,1048,1217,1133
4473.096643917853,4472.721643917853,4473.471643917853,1726,971,1349
4476.499131391551,4476.249131391551,4476.749131391551,934,2369,1652
4474.128363981001,4474.003363981001,4474.253363981001,1771,678,1225
4477.111934951428,4476.986934951428,4477.236934951428,548,1391,970
4478.283121873258,4477.908121873258,4478.658121873258,528,1383,956
4474.77929682175,4474.65429682175,4474.90429682175,1161,1246,1204
4471.023459605126,4470.898459605126,4471.148459605126,1638,1415,1527
4474.969528905534,4474.844528905534,4475.094528905534,2399,1448,1924
4477.226692026551,4476.851692026551,4477.601692026551,877,2366,1622
4475.1074442318295,4474.9824442318295,4475.2324442318295,1746,1165,1456
4472.695282612554,4472.445282612554,4472.945282612554,1105,1600,1353
4473.231476962933,4472.856476962933,4473.606476962933,2011,750,1381
4474.796107616834,4474.546107616834,4475.046107616834,1103,1916,1510
4477.4748860951995,4477.0998860951995,4477.8498860951995,1349,2328,1839
4476.811160027764,4476.686160027764,4476.936160027764,551,1458,1005
4476.1788984400055,4476.0538984400055,4476.3038984400055,750,1471,1111
4480.174934911401,4480.049934911401,4480.299934911401,927,868,898
4477.132746367906,4476.882746367906,4477.382746367906,922,2315,1619
4479.358495422841,4478.983495422841,4479.733495422841,1185,1412,1299
4481.763143584502,4481.638143584502,4481.888143584502,905,2694,1800
4476.477602443007,4476.352602443007,4476.602602443007,1138,815,977
4476.303512169174,4476.178512169174,4476.428512169174,1402,703,1053
4475.645073585835,4475.520073585835,4475.770073585835,1703,1210,1457
4474.287654571016,4474.162654571016,4474.412654571016,692,1947,1320
4473.632901058696,4473.507901058696,4473.757901058696,1390,927,1159
4475.252606640392,4475.127606640392,4475.377606640392,953,2238,1596
4475.442234854149,4475.067234854149,4475.817234854149,1077,554,816
4476.179665068946,4476.054665068946,4476.304665068946,1193,540,867
4472.1127172196475,4471.8627172196475,4472.3627172196475,1010,735,873
4471.68081044213,4471.43081044213,4471.93081044213,1106,1157,1132
4472.771384189925,4472.646384189925,4472.896384189925,2763,1008,1886
4470.559118695133,4470.434118695133,4470.684118695133,1255,2318,1787
4468.843210788033,4468.718210788033,4468.968210788033,1269,2290,1780
4466.707358185857,4466.457358185857,4466.957358185857,699,1798,1249
4469.019762132049,4468.894762132049,4469.144762132049,1107,1642,1375
4470.238883025893,4469.988883025893,4470.488883025893,1060,1865,1463
4469.445072359994,4469.320072359994,4469.570072359994,703,1314,1009
4470.708928869133,4470.583928869133,4470.833928869133,1437,1258,1348
4467.921939659171,4467.671939659171,4468.171939659171,1483,2000,1742
4469.43721123566,4469.18721123566,4469.68721123566,1212,1911,1562
4470.220794280533,4469.970794280533,4470.470794280533,1714,1991,1853
4474.705920967684,4474.580920967684,4474.830920967684,905,1100,1003
4474.344054362504,4474.094054362504,4474.594054362504,820,1591,1206
4473.908423110444,4473.783423110444,4474.033423110444,1958,1027,1493
4474.6144512992805,4474.4894512992805,4474.7394512992805,668,955,812
4476.489175104703,4476.364175104703,4476.614175104703,2262,1137,1700
4475.265840083041,4475.140840083041,4475.390840083041,2384,933,1659
4477.562884365174,4477.312884365174,4477.812884365174,2163,726,1445
4474.36430889955,4474.11430889955,4474.61430889955,1028,935,982
4477.32222266926,4477.19722266926,4477.44722266926,1941,738,1340
4473.491038894077,4473.241038894077,4473.741038894077,900,2301,1601
4471.964194933279,4471.839194933279,4472.089194933279,998,1337,1168
4470.923793979811,4470.798793979811,4471.048793979811,1312,551,932
4472.259673796287,4472.009673796287,4472.509673796287,1200,1817,1509
4472.757787574773,4472.382787574773,4473.132787574773,757,1028,893
4473.530665432625,4473.405665432625,4473.655665432625,2593,1294,1944
4471.236203738596,4471.111203738596,4471.361203738596,992,943,968
4472.242762052391,4471.992762052391,4472.492762052391,969,1286,1128
4469.767601594212,4469.642601594212,4469.892601594212,1546,759,1153
4466.697613868242,4466.447613868242,4466.947613868242,1984,1825,1905
4464.2768644459065,4464.0268644459065,4464.5268644459065,621,1616,1119
4462.462121462149,4462.212121462149,4462.712121462149,1714,2023,1869
4461.407763131231,4461.282763131231,4461.532763131231,1365,1792,1579
4459.594137890059,4459.469137890059,4459.719137890059,2097,1300,1699
4461.5148600410275,4461.3898600410275,4461.6398600410275,1561,910,1236
4462.673912103256,4462.423912103256,4462.923912103256,2387,1552,1970
4464.1743073073,4464.0493073073,4464.2993073073,1727,1662,1695
4462.018168196606,4461.768168196606,4462.268168196606,1619,2304,1962
4466.111528725677,4465.861528725677,4466.361528725677,1248,1999,1624
4469.821093870228,4469.696093870228,4469.946093870228,976,1085,1031
4470.864335007431,4470.739335007431,4470.989335007431,1110,1071,1091
