close,bid,ask,bid_volume,ask_volume,volume
4496.063027685627,4495.938027685627,4496.188027685627,755,1544,1150
4496.833384031484,4496.708384031484,4496.958384031484,1020,2183,1602
4498.937470289406,4498.812470289406,4499.062470289406,1818,1605,1712
4499.341426088275,4499.216426088275,4499.466426088275,1753,618,1186
4498.311016193205,4498.061016193205,4498.561016193205,1598,1225,1412
4499.28976654944,4499.03976654944,4499.53976654944,1232,637,935
4497.023075439469,4496.898075439469,4497.148075439469,603,1000,802
4495.8791802008245,4495.6291802008245,4496.1291802008245,948,777,863
4493.921644845375,4493.796644845375,4494.046644845375,851,2360,1606
4494.436046237118,4494.186046237118,4494.686046237118,2405,1054,1730
4497.957838648896,4497.707838648896,4498.207838648896,1160,2593,1877
4499.0756367557815,4498.8256367557815,4499.3256367557815,1331,1218,1275
4497.374193640329,4497.249193640329,4497.499193640329,510,1351,931
4499.210143240056,4499.085143240056,4499.335143240056,1026,1361,1194
4495.406402643076,4495.281402643076,4495.531402643076,616,1055,836
4497.993899357693,4497.868899357693,4498.118899357693,1238,2597,1918
4496.413600758219,4496.288600758219,4496.538600758219,1144,1083,1114
4496.668662362919,4496.543662362919,4496.793662362919,1386,1737,1562
4493.997601612822,4493.872601612822,4494.122601612822,1640,797,1219
4492.7623225751995,4492.6373225751995,4492.8873225751995,1327,1090,1209
4490.825431307251,4490.700431307251,4490.950431307251,639,1532,1086
4493.631006555394,4493.506006555394,4493.756006555394,1210,1267,1239
4493.19218234725,4493.06718234725,4493.31718234725,1508,2273,1891
4492.706305657426,4492.331305657426,4493.081305657426,1280,1871,1576
4497.276752767982,4497.151752767982,4497.401752767982,949,1762,1356
4496.038395206922,4495.788395206922,4496.288395206922,1963,1024,1494
4496.164736017834,4496.039736017834,4496.289736017834,1870,1453,1662
4495.9222071730455,4495.5472071730455,4496.2972071730455,1113,1256,1185
4498.840533307131,4498.715533307131,4498.965533307131,2319,872,1596
4499.396641709156,4499.271641709156,4499.521641709156,723,1904,1314
4500.268385103318,4500.143385103318,4500.393385103318,1277,1276,1277
4500.149663330666,4499.899663330666,4500.399663330666,2437,1344,1891
4502.502752076794,4502.377752076794,4502.627752076794,1439,1930,1685
4504.6861952287845,4504.5611952287845,4504.8111952287845,1088,755,922
4507.423751407473,4507.298751407473,4507.548751407473,478,1295,887
4503.468944064875,4503.343944064875,4503.593944064875,1228,1383,1306
4505.487120675508,4505.362120675508,4505.612120675508,1006,959,983
4506.745635769616,4506.620635769616,4506.870635769616,1157,1962,1560
4505.790847680876,4505.665847680876,4505.915847680876,1822,1965,1894
4503.118950734697,4502.868950734697,4503.368950734697,1721,1766,1744
4504.718437831755,4504.593437831755,4504.843437831755,1541,960,1251
4500.784277106977,4500.659277106977,4500.909277106977,1717,1076,1397
4499.425802937736,4499.300802937736,4499.550802937736,992,2265,1629
4502.370544584436,4501.995544584436,4502.745544584436,857,1850,1354
4499.630280012901,4499.255280012901,4500.005280012901,1365,2468,1917
4499.276462458344,4499.026462458344,4499.526462458344,1262,2715,1989
4498.562224195568,4498.437224195568,4498.687224195568,957,816,887
4500.840638527056,4500.465638527056,4501.215638527056,1329,956,1143
4499.452963259566,4499.327963259566,4499.577963259566,1671,1444,1558
4501.169917718455,4501.044917718455,4501.294917718455,1445,1472,1459
4504.26262375425,4503.88762375425,4504.63762375425,2237,1180,1709
4506.018507203653,4505.643507203653,4506.393507203653,1749,1176,1463
4508.482593345875,4508.232593345875,4508.732593345875,1322,1135,1229
4507.965204948202,4507.840204948202,4508.090204948202,723,1976,1350
4509.390198970164,4509.140198970164,4509.640198970164,1318,1087,1203
4509.366228116657,4509.241228116657,4509.491228116657,1127,494,811
4511.78185100235,4511.65685100235,4511.90685100235,1309,1202,1256
4510.697568882513,4510.572568882513,4510.822568882513,1241,674,958
4510.928845250776,4510.803845250776,4511.053845250776,2691,1290,1991
4511.49853060718,4511.37353060718,4511.62353060718,2594,889,1742
4509.297564122108,4509.047564122108,4509.547564122108,638,1213,926
4513.8570549145325,4513.6070549145325,4514.1070549145325,1458,803,1131
4515.045057522188,4514.920057522188,4515.170057522188,619,1022,821
4518.343985716854,4518.093985716854,4518.593985716854,1090,1093,1092
4514.34446474505,4514.21946474505,4514.46946474505,1035,1760,1398
4513.0659933379375,4512.8159933379375,4513.3159933379375,856,813,835
4516.197162611618,4516.072162611618,4516.322162611618,2019,1770,1895
4512.278478323815,4512.153478323815,4512.403478323815,2180,1153,1667
4509.912168084413,4509.662168084413,4510.162168084413,1033,2036,1535
4510.497284402288,4510.247284402288,4510.747284402288,942,1321,1132
4510.853759447133,4510.603759447133,4511.103759447133,944,2151,1548
4512.014673125514,4511.764673125514,4512.264673125514,1460,1109,1285
