close,bid,ask,bid_volume,ask_volume,volume
4500.739343478201,4500.614343478201,4500.864343478201,1667,794,1231
4498.9476024117575,4498.8226024117575,4499.0726024117575,1449,652,1051
4499.792550527137,4499.667550527137,4499.917550527137,1530,2341,1936
4497.436096569164,4497.311096569164,4497.561096569164,813,1638,1226
4496.881069583373,4496.756069583373,4497.006069583373,1148,1381,1265
4496.680641975449,4496.555641975449,4496.805641975449,1570,807,1189
4494.089172021326,4493.714172021326,4494.464172021326,1127,958,1043
4491.814560811376,4491.564560811376,4492.064560811376,1349,2544,1947
4492.838973422386,4492.713973422386,4492.963973422386,1304,1807,1556
4493.7559839755895,4493.5059839755895,4494.0059839755895,1402,2341,1872
4497.272890875812,4497.022890875812,4497.522890875812,979,1738,1359
4495.612450180218,4495.487450180218,4495.737450180218,998,1927,1463
4494.637483065738,4494.387483065738,4494.887483065738,1290,1313,1302
4496.304899386866,4495.929899386866,4496.679899386866,1470,1061,1266
4498.851844634677,4498.726844634677,4498.976844634677,1187,646,917
4498.104919512152,4497.979919512152,4498.229919512152,2343,1054,1699
4497.949063605706,4497.824063605706,4498.074063605706,1141,2452,1797
4497.847407452453,4497.722407452453,4497.972407452453,841,2212,1527
4498.959915329654,4498.834915329654,4499.084915329654,1455,494,975
4499.516478010486,4499.266478010486,4499.766478010486,1491,1564,1528
4496.4495265002,4496.3245265002,4496.5745265002,1431,2098,1765
4493.093678956947,4492.718678956947,4493.468678956947,1274,2677,1976
4494.292289445335,4494.167289445335,4494.417289445335,743,1236,990
4495.694642555569,4495.319642555569,4496.069642555569,950,1179,1065
4494.347458684447,4494.222458684447,4494.472458684447,1063,886,975
4495.809936059541,4495.559936059541,4496.059936059541,1206,1303,1255
4493.991539112508,4493.741539112508,4494.241539112508,2301,1666,1984
4495.642639257038,4495.392639257038,4495.892639257038,1100,745,923
4494.6776998692485,4494.5526998692485,4494.8026998692485,1148,2045,1597
4497.814152231702,4497.564152231702,4498.064152231702,1015,1748,1382
4498.686221851724,4498.561221851724,4498.811221851724,838,1339,1089
4499.148089819886,4498.898089819886,4499.398089819886,690,1043,867
4498.676210558022,4498.551210558022,4498.801210558022,506,1457,982
4495.67657463724,4495.55157463724,4495.80157463724,2698,933,1816
4496.999922049169,4496.749922049169,4497.249922049169,1244,1817,1531
4500.177494943911,4500.052494943911,4500.302494943911,1045,1058,1052
4500.729542244748,4500.604542244748,4500.854542244748,841,1794,1318
4502.22308667087,4502.09808667087,4502.34808667087,1551,546,1049
4501.050225180143,4500.800225180143,4501.300225180143,1927,794,1361
4505.4025486062865,4505.0275486062865,4505.7775486062865,947,952,950
4503.857706192947,4503.607706192947,4504.107706192947,1418,1665,1542
4506.034638598626,4505.909638598626,4506.159638598626,1901,1290,1596
4507.506277645291,4507.381277645291,4507.631277645291,1597,2350,1974
4509.718465705387,4509.468465705387,4509.968465705387,1505,1670,1588
4509.563629278752,4509.313629278752,4509.813629278752,719,1188,954
4508.275693915466,4508.150693915466,4508.400693915466,2709,908,1809
4511.41835083873,4511.29335083873,4511.54335083873,708,2025,1367
4510.656590342707,4510.406590342707,4510.906590342707,564,1485,1025
4508.1519870143175,4508.0269870143175,4508.2769870143175,2019,1928,1974
4509.328774505734,4509.078774505734,4509.578774505734,1024,783,904
4511.284433741611,4511.034433741611,4511.534433741611,1818,1629,1724
4509.104002741364,4508.979002741364,4509.229002741364,1094,1413,1254
4510.4407858920995,4510.3157858920995,4510.5657858920995,2864,995,1930
4506.747033414835,4506.497033414835,4506.997033414835,1845,1660,1753
4508.6790248184125,4508.4290248184125,4508.9290248184125,1509,1712,1611
4507.150127690599,4506.900127690599,4507.400127690599,1112,2555,1834
4505.663814919546,4505.413814919546,4505.913814919546,1209,1556,1383
4504.404959254241,4504.279959254241,4504.529959254241,828,1693,1261
4503.899832474033,4503.774832474033,4504.024832474033,1531,1690,1611
4505.9953312382895,4505.7453312382895,4506.2453312382895,1899,1548,1724
4505.0854033238475,4504.8354033238475,4505.3354033238475,1300,2271,1786
4504.433071213398,4504.308071213398,4504.558071213398,1201,602,902
4503.413141771888,4503.288141771888,4503.538141771888,1095,882,989
4507.042526977186,4506.667526977186,4507.417526977186,1094,911,1003
4509.439025103289,4509.314025103289,4509.564025103289,1221,2262,1742
4508.485332435519,4508.235332435519,4508.735332435519,1602,1273,1438
4509.657585337798,4509.532585337798,4509.782585337798,994,2147,1571
4507.069731649862,4506.944731649862,4507.194731649862,1770,713,1242
4507.904525447999,4507.779525447999,4508.029525447999,1337,2226,1782
4506.564116376608,4506.439116376608,4506.689116376608,1236,783,1010
4506.419360800535,4506.169360800535,4506.669360800535,1813,1102,1458
4504.203730064644,4503.828730064644,4504.578730064644,958,979,969
4500.994339206542,4500.744339206542,4501.244339206542,1292,703,998
4500.169972295155,4500.044972295155,4500.294972295155,1920,859,1390
4499.002550937815,4498.752550937815,4499.252550937815,1654,1227,1441
4497.538148593182,4497.288148593182,4497.788148593182,1411,876,1144
4498.1254871584215,4498.0004871584215,4498.2504871584215,1410,987,1199
4495.090195444291,4494.965195444291,4495.215195444291,811,1476,1144
4496.876115463017,4496.751115463017,4497.001115463017,1245,766,1006
4495.990672954342,4495.865672954342,4496.115672954342,1313,590,952
4492.475897619762,4492.225897619762,4492.725897619762,1302,479,891
4494.961532201734,4494.711532201734,4495.211532201734,1518,2187,1853
4494.366372471639,4494.241372471639,4494.491372471639,1344,983,1164
4494.725727603278,4494.600727603278,4494.850727603278,1595,766,1181
4493.019306837672,4492.894306837672,4493.144306837672,1401,1296,1349
4496.135234802513,4495.760234802513,4496.510234802513,1239,1470,1355
4496.393645465482,4496.018645465482,4496.768645465482,2387,872,1630
