close,bid,ask,bid_volume,ask_volume,volume
4506.09041213865,4505.96541213865,4506.21541213865,1037,712,875
4507.505623526952,4507.255623526952,4507.755623526952,1916,833,1375
4505.594267641014,4505.469267641014,4505.719267641014,1692,861,1277
4506.95938464355,4506.83438464355,4507.08438464355,968,903,936
4510.184698583975,4509.809698583975,4510.559698583975,834,1315,1075
4511.139386193661,4510.889386193661,4511.389386193661,626,1659,1143
4510.523458879578,4510.148458879578,4510.898458879578,1941,1616,1779
4509.811022561717,4509.686022561717,4509.936022561717,1777,1634,1706
4505.963959993784,4505.588959993784,4506.338959993784,1791,832,1312
4503.352484837888,4503.102484837888,4503.602484837888,803,2316,1560
4505.802349891583,4505.552349891583,4506.052349891583,856,1739,1298
4504.446360522171,4504.321360522171,4504.571360522171,2069,1376,1723
4508.975116171795,4508.850116171795,4509.100116171795,2151,1348,1750
4508.664876804128,4508.539876804128,4508.789876804128,662,1415,1039
4510.977786159451,4510.602786159451,4511.352786159451,1446,1571,1509
4510.624581325647,4510.374581325647,4510.874581325647,1078,2415,1747
4510.956172610071,4510.706172610071,4511.206172610071,1186,865,1026
4509.874788064491,4509.749788064491,4509.999788064491,908,783,846
4508.355274037349,4508.230274037349,4508.480274037349,1398,957,1178
4504.849758597825,4504.599758597825,4505.099758597825,1822,2013,1918
4502.651219937508,4502.401219937508,4502.901219937508,1691,1300,1496
4505.836108344759,4505.711108344759,4505.961108344759,1529,1780,1655
4506.222364008693,4506.097364008693,4506.347364008693,993,2262,1628
4507.073476763887,4506.948476763887,4507.198476763887,1011,1206,1109
4505.364312900452,4505.239312900452,4505.489312900452,604,1129,867
4504.340027188593,4504.215027188593,4504.465027188593,1830,737,1284
4505.079249379235,4504.704249379235,4505.454249379235,1385,2366,1876
4507.753104759326,4507.503104759326,4508.003104759326,808,811,810
4507.297764025479,4507.047764025479,4507.547764025479,1567,2042,1805
4504.843218874166,4504.718218874166,4504.968218874166,1495,2204,1850
4505.245197654548,4505.120197654548,4505.370197654548,1573,1210,1392
4504.020818410774,4503.895818410774,4504.145818410774,1940,669,1305
4504.114186633713,4503.989186633713,4504.239186633713,2396,1045,1721
4503.188466397162,4503.063466397162,4503.313466397162,1167,574,871
4500.396402573352,4500.146402573352,4500.646402573352,887,1430,1159
4502.7575360591,4502.3825360591,4503.1325360591,1447,1920,1684
4501.771725182352,4501.521725182352,4502.021725182352,2342,1039,1691
4503.141016335132,4503.016016335132,4503.266016335132,1589,726,1158
4502.848423609218,4502.723423609218,4502.973423609218,2802,1075,1939
4502.406635195761,4502.281635195761,4502.531635195761,1253,700,977
4504.244290075352,4504.119290075352,4504.369290075352,2074,1267,1671
4500.624585839168,4500.499585839168,4500.749585839168,1545,1214,1380
4503.023528868005,4502.898528868005,4503.148528868005,1535,566,1051
4499.882773750506,4499.632773750506,4500.132773750506,1762,2123,1943
4499.020465418699,4498.895465418699,4499.145465418699,950,2085,1518
4498.099699300622,4497.974699300622,4498.224699300622,1759,1928,1844
4495.914988996221,4495.664988996221,4496.164988996221,1939,738,1339
4492.492849403283,4492.242849403283,4492.742849403283,710,2101,1406
4491.057471644415,4490.932471644415,4491.182471644415,1498,1757,1628
4495.661948706775,4495.536948706775,4495.786948706775,1521,1446,1484
4493.194520329198,4493.069520329198,4493.319520329198,1504,891,1198
4488.907992939046,4488.657992939046,4489.157992939046,1163,1254,1209
4489.307526155553,4489.057526155553,4489.557526155553,973,670,822
4487.900565044226,4487.650565044226,4488.150565044226,1235,2042,1639
4485.605069322495,4485.355069322495,4485.855069322495,1860,699,1280
4488.538885907212,4488.413885907212,4488.663885907212,885,1756,1321
4489.778771682904,4489.653771682904,4489.903771682904,1059,692,876
4492.936744782594,4492.811744782594,4493.061744782594,1728,777,1253
4493.744362947773,4493.369362947773,4494.119362947773,2106,1201,1654
4492.127540334533,4492.002540334533,4492.252540334533,645,1260,953
4489.35227190795,4489.22727190795,4489.47727190795,1700,655,1178
4487.560059718209,4487.435059718209,4487.685059718209,1005,1398,1202
4486.570602990416,4486.445602990416,4486.695602990416,1018,1871,1445
4486.579204659711,4486.329204659711,4486.829204659711,1434,973,1204
4486.923910410949,4486.673910410949,4487.173910410949,1482,871,1177
4487.300000433862,4487.175000433862,4487.425000433862,1758,1525,1642
4484.97248663913,4484.72248663913,4485.22248663913,1322,869,1096
4481.343184011173,4481.093184011173,4481.593184011173,1323,674,999
4479.263381813391,4479.138381813391,4479.388381813391,2846,951,1899
4481.160134622637,4481.035134622637,4481.285134622637,905,1246,1076
4478.084118701796,4477.709118701796,4478.459118701796,1987,666,1327
4478.890272546465,4478.640272546465,4479.140272546465,1592,781,1187
4480.671666949196,4480.546666949196,4480.796666949196,1599,1080,1340
4480.109559648433,4479.984559648433,4480.234559648433,1475,1280,1378
4479.814082676243,4479.439082676243,4480.189082676243,1338,865,1102
4476.823601299011,4476.448601299011,4477.198601299011,1070,861,966
4478.948197186252,4478.823197186252,4479.073197186252,1585,2392,1989
4480.17741491613,4480.05241491613,4480.30241491613,2737,1216,1977
4484.071040931086,4483.821040931086,4484.321040931086,2062,849,1456
4484.441334200598,4484.066334200598,4484.816334200598,563,1058,811
4482.805709703953,4482.555709703953,4483.055709703953,1950,1837,1894
4481.191653658813,4481.066653658813,4481.316653658813,1054,1055,1055
4480.443622987781,4480.068622987781,4480.818622987781,965,824,895
4477.314107869426,4477.064107869426,4477.564107869426,1564,1629,1597
4475.042058294576,4474.917058294576,4475.167058294576,1959,734,1347
4474.702856068349,4474.452856068349,4474.952856068349,752,1649,1201
4473.877107442094,4473.627107442094,4474.127107442094,1816,883,1350
4475.2762192231685,4475.1512192231685,4475.4012192231685,1636,987,1312
4477.559992257395,4477.184992257395,4477.934992257395,949,2540,1745
4481.413658625321,4481.038658625321,4481.788658625321,1714,1763,1739
4482.760643566227,4482.635643566227,4482.885643566227,1128,1805,1467
4482.200557557057,4482.075557557057,4482.325557557057,998,2757,1878
