close,bid,ask,bid_volume,ask_volume,volume
4495.886771320255,4495.761771320255,4496.011771320255,2837,972,1905
4494.891716933239,4494.641716933239,4495.141716933239,636,1527,1082
4495.825313995754,4495.450313995754,4496.200313995754,1021,878,950
4493.917627771013,4493.542627771013,4494.292627771013,2019,1272,1646
4494.962604411633,4494.837604411633,4495.087604411633,519,1410,965
4493.385506161667,4493.135506161667,4493.635506161667,1666,1321,1494
4494.6146127459515,4494.4896127459515,4494.7396127459515,2184,1101,1643
4495.265510306881,4495.015510306881,4495.515510306881,2231,1552,1892
4497.669611198254,4497.544611198254,4497.794611198254,1657,988,1323
4498.0036414189935,4497.8786414189935,4498.1286414189935,744,1637,1191
4497.471671414313,4497.346671414313,4497.596671414313,2015,954,1485
4502.011281483517,4501.886281483517,4502.136281483517,1022,2805,1914
4502.574848298141,4502.324848298141,4502.824848298141,1949,1340,1645
4504.170269018012,4504.045269018012,4504.295269018012,923,992,958
4506.4730818571525,4506.2230818571525,4506.7230818571525,891,1538,1215
4503.777825200892,4503.652825200892,4503.902825200892,1330,789,1060
4505.228350100685,4505.103350100685,4505.353350100685,1296,2007,1652
4506.92112466838,4506.79612466838,4507.04612466838,1082,781,932
4505.361654991485,4505.111654991485,4505.611654991485,593,1208,901
4506.368009687202,4506.118009687202,4506.618009687202,1175,2728,1952
4506.871641081377,4506.746641081377,4506.996641081377,1688,1369,1529
4507.886462621632,4507.636462621632,4508.136462621632,955,2706,1831
4508.00556046209,4507.88056046209,4508.13056046209,1403,494,949
4508.478638016697,4508.353638016697,4508.603638016697,2090,981,1536
4508.472641627509,4508.222641627509,4508.722641627509,983,2910,1947
4509.402685050031,4509.277685050031,4509.527685050031,1379,842,1111
4507.573162406946,4507.448162406946,4507.698162406946,1574,2397,1986
4505.276863691011,4505.151863691011,4505.401863691011,630,1333,982
4503.235039036681,4503.110039036681,4503.360039036681,1234,855,1045
4504.335826964026,4504.085826964026,4504.585826964026,1409,604,1007
4505.367118360444,4505.117118360444,4505.617118360444,1064,579,822
4504.073395255064,4503.823395255064,4504.323395255064,1260,715,988
4502.654584375509,4502.404584375509,4502.904584375509,2224,1639,1932
4502.802699437057,4502.552699437057,4503.052699437057,2055,1906,1981
4502.859151169665,4502.609151169665,4503.109151169665,896,2629,1763
4505.028060293601,4504.903060293601,4505.153060293601,1536,701,1119
4503.157534374256,4502.907534374256,4503.407534374256,2135,1454,1795
