close,bid,ask,bid_volume,ask_volume,volume
4499.059020229544,4498.809020229544,4499.309020229544,1745,2156,1951
4497.839924571918,4497.464924571918,4498.214924571918,929,1124,1027
4497.828563010871,4497.578563010871,4498.078563010871,782,2207,1495
4498.226053548666,4498.101053548666,4498.351053548666,1278,459,869
4494.878176537854,4494.753176537854,4495.003176537854,1829,1300,1565
4495.953283281298,4495.703283281298,4496.203283281298,1446,1713,1580
4493.982768730908,4493.857768730908,4494.107768730908,618,1133,876
4494.408509190224,4494.283509190224,4494.533509190224,945,2142,1544
4497.177256964304,4496.802256964304,4497.552256964304,995,790,893
4500.823237640799,4500.573237640799,4501.073237640799,2640,973,1807
4503.9889816019395,4503.8639816019395,4504.1139816019395,633,1104,869
4502.858910037336,4502.733910037336,4502.983910037336,743,864,804
4499.605887611818,4499.480887611818,4499.730887611818,1273,1378,1326
4497.004235369172,4496.754235369172,4497.254235369172,1337,1728,1533
4499.044191447299,4498.919191447299,4499.169191447299,2527,1028,1778
4500.309635631395,4500.184635631395,4500.434635631395,2764,1075,1920
4500.539731735251,4500.414731735251,4500.664731735251,2299,1250,1775
4501.237489276084,4500.862489276084,4501.612489276084,1707,2024,1866
4499.364730870024,4499.114730870024,4499.614730870024,2887,992,1940
4501.445817464719,4501.320817464719,4501.570817464719,528,1213,871
4499.843434615599,4499.718434615599,4499.968434615599,2255,1170,1713
4498.356505991274,4498.231505991274,4498.481505991274,1690,755,1223
4497.5500631329905,4497.3000631329905,4497.8000631329905,2152,1677,1915
4496.534900064802,4496.159900064802,4496.909900064802,1234,851,1043
4498.79202217618,4498.66702217618,4498.91702217618,1235,1192,1214
4496.512141035428,4496.262141035428,4496.762141035428,670,1555,1113
4499.686710999379,4499.561710999379,4499.811710999379,695,1462,1079
4500.811119027888,4500.686119027888,4500.936119027888,1913,1604,1759
4497.077885048543,4496.952885048543,4497.202885048543,1890,1667,1779
4497.075815242896,4496.700815242896,4497.450815242896,2605,1132,1869
4499.981678609999,4499.731678609999,4500.231678609999,1690,1275,1483
4497.385948292639,4497.260948292639,4497.510948292639,1114,2289,1702
4501.901063022959,4501.776063022959,4502.026063022959,1039,690,865
4504.8608295704435,4504.7358295704435,4504.9858295704435,1087,1024,1056
4501.818325311598,4501.693325311598,4501.943325311598,1421,598,1010
4501.8188039592405,4501.6938039592405,4501.9438039592405,997,2070,1534
4501.607383954232,4501.482383954232,4501.732383954232,1486,1967,1727
4501.409762400261,4501.284762400261,4501.534762400261,1926,1629,1778
4500.040327511251,4499.915327511251,4500.165327511251,547,1342,945
4497.8253175858945,4497.7003175858945,4497.9503175858945,914,1587,1251
4495.694956314621,4495.569956314621,4495.819956314621,866,2427,1647
4491.664970888788,4491.539970888788,4491.789970888788,2430,1377,1904
4490.254010357559,4490.129010357559,4490.379010357559,1243,1922,1583
4490.6937454964955,4490.5687454964955,4490.8187454964955,2205,1024,1615
4493.496724841448,4493.371724841448,4493.621724841448,1182,1397,1290
4494.313373983798,4493.938373983798,4494.688373983798,818,925,872
4491.440148240648,4491.315148240648,4491.565148240648,825,2442,1634
4494.677039880011,4494.552039880011,4494.802039880011,1618,957,1288
4492.887318775635,4492.762318775635,4493.012318775635,1292,1223,1258
4498.098680630283,4497.848680630283,4498.348680630283,643,1876,1260
4493.144953016554,4493.019953016554,4493.269953016554,1371,2270,1821
4493.426230547615,4493.301230547615,4493.551230547615,1358,887,1123
4494.686870054199,4494.311870054199,4495.061870054199,687,1774,1231
4494.864267648051,4494.739267648051,4494.989267648051,1554,589,1072
4496.13937338655,4495.88937338655,4496.38937338655,1630,1391,1511
4493.2905595588745,4493.1655595588745,4493.4155595588745,1233,2354,1794
4495.112092386461,4494.987092386461,4495.237092386461,1022,871,947
4493.148122422947,4492.773122422947,4493.523122422947,1021,2304,1663
4494.468061534865,4494.343061534865,4494.593061534865,1665,1470,1568
4494.441322591988,4494.316322591988,4494.566322591988,1857,1214,1536
4494.362145518257,4494.237145518257,4494.487145518257,1035,1082,1059
4492.934500775836,4492.809500775836,4493.059500775836,2114,753,1434
4492.454261939996,4492.329261939996,4492.579261939996,488,1243,866
4489.102332107446,4488.852332107446,4489.352332107446,1562,1969,1766
