close,bid,ask,bid_volume,ask_volume,volume
4499.951035382543,4499.701035382543,4500.201035382543,1258,2715,1987
4501.75075302778,4501.62575302778,4501.87575302778,1855,1334,1595
4497.5661763638755,4497.4411763638755,4497.6911763638755,487,1208,848
4498.50125345269,4498.37625345269,4498.62625345269,1307,1136,1222
4502.901819655648,4502.651819655648,4503.151819655648,1030,2929,1980
4501.08807757891,4500.83807757891,4501.33807757891,1251,464,858
4504.5210707523265,4504.3960707523265,4504.6460707523265,1515,522,1019
4502.270648593099,4502.020648593099,4502.520648593099,1760,1601,1681
4501.26034411322,4501.13534411322,4501.38534411322,2078,1133,1606
4498.2598919241445,4498.0098919241445,4498.5098919241445,978,1875,1427
4496.651563993853,4496.401563993853,4496.901563993853,1699,2182,1941
4493.046187185208,4492.796187185208,4493.296187185208,492,1177,835
4486.961071786717,4486.711071786717,4487.211071786717,692,1589,1141
4484.469714181916,4484.094714181916,4484.844714181916,1607,1594,1601
4486.071144848285,4485.696144848285,4486.446144848285,2069,798,1434
4485.504341935368,4485.379341935368,4485.629341935368,1871,1706,1789
4485.111103567195,4484.986103567195,4485.236103567195,1239,2250,1745
4485.562363855174,4485.437363855174,4485.687363855174,1233,1698,1466
4486.494348564633,4486.244348564633,4486.744348564633,1836,2019,1928
4485.975111521652,4485.850111521652,4486.100111521652,1447,2132,1790
4487.387254042693,4487.262254042693,4487.512254042693,873,1970,1422
4487.417097260256,4487.292097260256,4487.542097260256,888,1231,1060
4485.032602729131,4484.907602729131,4485.157602729131,701,1254,978
4487.585761391005,4487.460761391005,4487.710761391005,1788,2055,1922
4487.167313630112,4487.042313630112,4487.292313630112,1330,2235,1783
4485.363854335115,4485.113854335115,4485.613854335115,1218,771,995
4482.682612520367,4482.557612520367,4482.807612520367,1194,831,1013
4479.1737567518585,4478.9237567518585,4479.4237567518585,1978,971,1475
4477.413678708321,4477.163678708321,4477.663678708321,2390,1207,1799
4476.873537325632,4476.623537325632,4477.123537325632,1190,867,1029
4476.461335496261,4476.211335496261,4476.711335496261,1775,648,1212
4476.671224444825,4476.546224444825,4476.796224444825,1735,1712,1724
4475.087330842854,4474.962330842854,4475.212330842854,792,1069,931
4475.125329330463,4475.000329330463,4475.250329330463,956,2247,1602
4474.105559034649,4473.980559034649,4474.230559034649,1727,852,1290
4473.6939893284,4473.4439893284,4473.9439893284,667,1608,1138
4470.557402483846,4470.432402483846,4470.682402483846,1094,1217,1156
4471.5611349665905,4471.3111349665905,4471.8111349665905,1550,1369,1460
4469.1010613116,4468.8510613116,4469.3510613116,1306,1457,1382
4467.237850594544,4466.987850594544,4467.487850594544,1506,1205,1356
4468.341522590159,4468.216522590159,4468.466522590159,1304,1539,1422
4467.515151754442,4467.390151754442,4467.640151754442,813,1532,1173
4467.956091657131,4467.706091657131,4468.206091657131,1875,1778,1827
4464.2875008121455,4464.0375008121455,4464.5375008121455,1888,699,1294
4460.156845584781,4459.906845584781,4460.406845584781,2187,1116,1652
4457.630560772975,4457.255560772975,4458.005560772975,1469,950,1210
4456.866785891395,4456.616785891395,4457.116785891395,1385,1980,1683
4458.170701414378,4457.920701414378,4458.420701414378,1689,2144,1917
4456.58736669625,4456.46236669625,4456.71236669625,852,1399,1126
4458.828692835805,4458.578692835805,4459.078692835805,1129,548,839
4459.110044299935,4458.985044299935,4459.235044299935,1339,886,1113
4459.283626120365,4459.158626120365,4459.408626120365,1660,1267,1464
4462.29592642619,4462.04592642619,4462.54592642619,940,1835,1388
4465.71095475131,4465.46095475131,4465.96095475131,1641,748,1195
4464.476902217978,4464.226902217978,4464.726902217978,958,2465,1712
4465.520514787419,4465.395514787419,4465.645514787419,999,1348,1174
4465.517821345886,4465.267821345886,4465.767821345886,1689,982,1336
4462.535289779042,4462.285289779042,4462.785289779042,1420,643,1032
4461.467572393857,4461.342572393857,4461.592572393857,1734,1617,1676
4459.144716311812,4459.019716311812,4459.269716311812,1734,1139,1437
4460.129419612232,4459.754419612232,4460.504419612232,1102,2509,1806
4463.879087505343,4463.504087505343,4464.254087505343,1577,2196,1887
4465.053415943429,4464.928415943429,4465.178415943429,1670,2033,1852
4465.546665171486,4465.421665171486,4465.671665171486,1530,2077,1804
4465.635022324291,4465.510022324291,4465.760022324291,1213,1522,1368
4468.049948581424,4467.924948581424,4468.174948581424,2859,1052,1956
4464.760099698944,4464.510099698944,4465.010099698944,2142,1401,1772
4466.024461246347,4465.899461246347,4466.149461246347,1379,1804,1592
4466.922268996505,4466.672268996505,4467.172268996505,2172,853,1513
4465.685505681474,4465.435505681474,4465.935505681474,1337,1470,1404
4466.460263822205,4466.085263822205,4466.835263822205,1863,1218,1541
4469.459980691911,4469.334980691911,4469.584980691911,2427,1444,1936
4469.751784048381,4469.626784048381,4469.876784048381,2315,1432,1874
4470.378895135898,4470.003895135898,4470.753895135898,977,1248,1113
4469.083648221782,4468.958648221782,4469.208648221782,1678,2101,1890
4469.544340641453,4469.419340641453,4469.669340641453,2297,1698,1998
4472.815018071521,4472.565018071521,4473.065018071521,976,1083,1030
4475.811755132267,4475.561755132267,4476.061755132267,1975,1880,1928
4474.974588387851,4474.599588387851,4475.349588387851,2055,876,1466
4473.063901315475,4472.813901315475,4473.313901315475,631,1112,872
4476.712058413796,4476.462058413796,4476.962058413796,1135,906,1021
4476.275909747304,4476.150909747304,4476.400909747304,892,899,896
4479.27072735065,4479.14572735065,4479.39572735065,1502,861,1182
4477.181555096303,4477.056555096303,4477.306555096303,1095,1914,1505
4475.343189187164,4475.218189187164,4475.468189187164,748,1319,1034
4473.205099790179,4473.080099790179,4473.330099790179,535,1352,944
4472.396906627124,4472.271906627124,4472.521906627124,568,1467,1018
4471.720824112345,4471.470824112345,4471.970824112345,595,1120,858
4473.968352559226,4473.843352559226,4474.093352559226,1782,1533,1658
4471.942159243064,4471.692159243064,4472.192159243064,1050,899,975
4472.3746651085585,4472.2496651085585,4472.4996651085585,1204,1855,1530
4475.183047825596,4475.058047825596,4475.308047825596,1689,1894,1792
4475.493824332075,4475.118824332075,4475.868824332075,1142,1259,1201
4474.644161198996,4474.519161198996,4474.769161198996,1691,1326,1509
4475.849886271322,4475.474886271322,4476.224886271322,891,2222,1557
4474.802600334692,4474.552600334692,4475.052600334692,872,1297,1085
4471.983562382833,4471.608562382833,4472.358562382833,1265,1152,1209
4473.8110354908595,4473.5610354908595,4474.0610354908595,567,1572,1070
4474.74767829193,4474.37267829193,4475.12267829193,1100,2399,1750
4473.115113934432,4472.990113934432,4473.240113934432,1264,1729,1497
4475.689832319455,4475.439832319455,4475.939832319455,1804,765,1285
4476.233363417028,4476.108363417028,4476.358363417028,747,972,860
4478.302684415741,4478.052684415741,4478.552684415741,1277,2150,1714
4481.783285047983,4481.533285047983,4482.033285047983,2448,1265,1857
4481.149602567964,4481.024602567964,4481.274602567964,1496,1093,1295
4483.938570698761,4483.688570698761,4484.188570698761,870,1119,995
4483.306627592496,4483.056627592496,4483.556627592496,1232,751,992
4484.0299053905355,4483.6549053905355,4484.4049053905355,1783,2028,1906
4484.410342492948,4484.160342492948,4484.660342492948,512,1103,808
4485.0058718232995,4484.8808718232995,4485.1308718232995,712,2091,1402
4482.253081020935,4482.128081020935,4482.378081020935,603,1120,862
4480.693683442615,4480.568683442615,4480.818683442615,891,1334,1113
4479.506255453934,4479.256255453934,4479.756255453934,1393,472,933
4480.696284787556,4480.571284787556,4480.821284787556,696,1611,1154
4479.786259392907,4479.536259392907,4480.036259392907,560,1631,1096
4478.424156987905,4478.049156987905,4478.799156987905,734,1767,1251
4475.768325780746,4475.643325780746,4475.893325780746,1207,1712,1460
4479.19090156597,4478.94090156597,4479.44090156597,1287,1244,1266
4480.575484486675,4480.450484486675,4480.700484486675,1255,1394,1325
4481.222138056155,4481.097138056155,4481.347138056155,2015,700,1358
4482.6482749603865,4482.5232749603865,4482.7732749603865,1154,1455,1305
4484.116028673833,4483.866028673833,4484.366028673833,1282,1881,1582
4485.667584754493,4485.292584754493,4486.042584754493,1160,1579,1370
4485.490181929492,4485.115181929492,4485.865181929492,1035,1762,1399
4488.411097742965,4488.161097742965,4488.661097742965,968,1549,1259
4489.15752430508,4489.03252430508,4489.28252430508,2185,810,1498
4491.694651112293,4491.444651112293,4491.944651112293,791,818,805
