close,bid,ask,bid_volume,ask_volume,volume
4499.983099787849,4499.858099787849,4500.108099787849,945,726,836
4502.693648330607,4502.568648330607,4502.818648330607,1464,1719,1592
4502.940332248475,4502.690332248475,4503.190332248475,859,1754,1307
4500.594152330002,4500.469152330002,4500.719152330002,1446,2003,1725
4505.513059987316,4505.263059987316,4505.763059987316,1260,671,966
4509.535979475601,4509.410979475601,4509.660979475601,1902,673,1288
4509.38360753018,4509.13360753018,4509.63360753018,1983,1200,1592
4512.637167833394,4512.512167833394,4512.762167833394,1231,1458,1345
4514.71229787874,4514.58729787874,4514.83729787874,1493,1012,1253
4517.645786362978,4517.395786362978,4517.895786362978,907,960,934
4518.358549452768,4518.233549452768,4518.483549452768,2222,1061,1642
4518.177393026958,4518.052393026958,4518.302393026958,788,959,874
4517.14727978506,4517.02227978506,4517.27227978506,1018,681,850
4515.257248191956,4515.132248191956,4515.382248191956,2411,1458,1935
4511.2965242878545,4511.1715242878545,4511.4215242878545,733,1452,1093
4511.064751908086,4510.939751908086,4511.189751908086,805,1708,1257
4515.031774126632,4514.656774126632,4515.406774126632,861,1852,1357
4509.604255175766,4509.479255175766,4509.729255175766,1446,2467,1957
4512.378914901527,4512.253914901527,4512.503914901527,1828,737,1283
4510.450855302089,4510.325855302089,4510.575855302089,1007,812,910
4511.482532276953,4511.107532276953,4511.857532276953,2355,1512,1934
4512.331617503399,4511.956617503399,4512.706617503399,1440,987,1214
4508.044200600109,4507.794200600109,4508.294200600109,709,1798,1254
4503.811824259401,4503.561824259401,4504.061824259401,459,1328,894
4503.538716185818,4503.413716185818,4503.663716185818,708,949,829
4504.087341691654,4503.962341691654,4504.212341691654,968,1191,1080
4503.597054918736,4503.222054918736,4503.972054918736,2547,1196,1872
4501.536562913364,4501.286562913364,4501.786562913364,1256,1771,1514
4501.919895338183,4501.794895338183,4502.044895338183,1743,684,1214
4501.665443328909,4501.290443328909,4502.040443328909,804,1221,1013
4502.767159879419,4502.642159879419,4502.892159879419,2753,1012,1883
4503.606496841586,4503.481496841586,4503.731496841586,2282,1093,1688
4502.700364101168,4502.575364101168,4502.825364101168,707,1668,1188
4505.180686879019,4505.055686879019,4505.305686879019,1389,2304,1847
4505.420711122228,4505.295711122228,4505.545711122228,1306,1667,1487
4499.649282358012,4499.524282358012,4499.774282358012,1893,1726,1810
4501.682988417008,4501.432988417008,4501.932988417008,1383,2424,1904
4501.470923408848,4501.345923408848,4501.595923408848,974,719,847
4499.07651248283,4498.82651248283,4499.32651248283,1218,2611,1915
4498.471784687406,4498.346784687406,4498.596784687406,850,2017,1434
4493.221203891794,4492.971203891794,4493.471203891794,673,1492,1083
4490.718609717912,4490.468609717912,4490.968609717912,938,2255,1597
4488.28477326082,4488.15977326082,4488.40977326082,1044,699,872
4487.4389572803675,4487.3139572803675,4487.5639572803675,1800,1757,1779
4488.577743703101,4488.327743703101,4488.827743703101,2053,1940,1997
4488.683090574052,4488.433090574052,4488.933090574052,1145,916,1031
4487.785887592457,4487.660887592457,4487.910887592457,1609,1156,1383
4489.510779326162,4489.260779326162,4489.760779326162,1241,1116,1179
4491.682334843049,4491.557334843049,4491.807334843049,1872,669,1271
4489.43815372871,4489.18815372871,4489.68815372871,2373,1564,1969
